"zip","TotalPop","MedianHHInc","PerCapitaHHInc","MaleOver65","FemaleOver65","PercentOver65","Rural","Urban","PercentWhite","PercentBlack","PercentHispanic","amount","AmountRep","AmountDem","AmountRCand","AmountDCand","AmountRComm","AmountDComm","rep","dem","meanrep","meandem","X_merge1","StCtyFIPS","StDMACode","X_merge2","DMACode","State","StFIPS","DMAName","Keep_L10","Keep_15S","Keep_25S","X_merge3","Market","TotDem","TotRep","TotAds","Negative","Positive","Personal","Policy","MeanDem","MeanRep","X_merge4","Bush_00_sum","Total_00_sum","Bush04_sum","Total04_sum","repvote00","repvote04","diff","PollsterEverComp","PollsterSeptComp","PollsterComp","SeptNotComp","NonComp","Pop","Cont","RCont","DCont","Inc","Ads","AdsSqrd","RAds","DAds","RDAds","RAdsSqrd","DAdsSqrd","RepubVote","TotVote","RepubShare","RepubTown","DemTown","CDF","CDF2","density","Zip_Number","Pop_Tot","per_hsgrads","per_collegegrads","geoid","geoid2","geodisplaylabel","perinstate","peroutofstate","MergeCommuting","Treatment1","StFIPS1","StFIPS2","StFIPS3","StFIPS4","StFIPS5","StFIPS6","StFIPS7","StFIPS8","StFIPS9","StFIPS10","StFIPS11","StFIPS12","StFIPS13","StFIPS14","StFIPS15","StFIPS16","StFIPS17","StFIPS18","StFIPS19","StFIPS20","StFIPS21","StFIPS22","StFIPS23","StFIPS24","StFIPS25","StFIPS26","StFIPS27","StFIPS28","StFIPS29","StFIPS30","StFIPS31","StFIPS32","StFIPS33","StFIPS34","StFIPS35","StFIPS36","StFIPS37","StFIPS38","StFIPS39","StFIPS40","StFIPS41","StFIPS42","StFIPS43","StFIPS44","StFIPS45","StFIPS46","StFIPS47","StFIPS48","StFIPS49","StFIPS50","StFIPS51","StFIPS52","StFIPS53","StFIPS54","StFIPS55","StFIPS56","state","Overlap","PerCapitaGiving","PerCapitaGivingThous","PercentVoted","lnperout","CanCommute","logDollars","PropScore1","MeanTreatment"
"36560",4822,26250,10959,241,399,0.13272502,1,0,0.33471587,0.4817503,0.0053919535,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01097",1686,"matched (3)",686,"Alabama             ",1,"Mobile                 ",1,1,1,"matched (3)","Mobile         ",2930,894,3824,0.682531380753138,0.317468619246862,0.438546025104602,0.561453974895398,0.766213389121339,0.233786610878661,"matched (3)",143949,240572,174390,273682,59.8361405317327,63.7199377379587,3.88379720622594,0,0,0,1,1,4.822,0,0,0,26.25,3.824,14.622975,0.894,2.93,2.61942,0.799236,8.584901,174390,273682,0.6371994,1,0,0.3280887,0.13133362,48.0986566952551,"36560",3105,60.0322061191626,3.80032206119163,"8600000US36560",36560,"ZCTA5 36560",94.6,5.4,"matched (3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",2,0,0,0.056756947,1.856298,1,-6.9077554,0.47220138,0.16693419
"35089",2433,31416,16767,108,126,0.096177556,1,0,0.5318537,0.46814632,0.01027538,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01037",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,2.433,0,0,0,31.416,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.33528507,0.30607438,33.6493711571676,"35089",1561,65.4067905188981,8.52017937219731,"8600000US35089",35089,"ZCTA5 35089",100,0,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,0,0,0.3172203,0,0,-6.9077554,0.48792335,0.16693419
"35552",989,28182,13188,60,61,0.122345805,1,0,0.93124366,0.06875632,0,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01075",1673,"matched (3)",673,"Alabama             ",1,"Columbus-Tupelo        ",1,1,1,"matched (3)","Columbus/Tupelo",0,4,4,1,0,1,0,0,1,"matched (3)",4470,7243,4894,6885,61.7147590777302,71.0820624546115,9.36730337688125,0,0,0,1,1,0.989,0,0,0,28.182,0.004,1.6000002e-05,0.004,0,0,1.6000002e-05,0,4894,6885,0.7108206,1,0,0.13882437,0.18896994,17.6067312038798,"35552",690,60,7.10144927536232,"8600000US35552",35552,"ZCTA5 35552",88.3,11.7,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",2,0,0,0.0069615776,2.541602,1,-6.9077554,0.5332497,0.16693419
"35044",7797,26906,15820,427,667,0.14031038,0,1,0.6789791,0.3038348,0.0016673079,201,201,0,0,0,201,0,1,1,1,0,"matched (3)","01121",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,7.797,0.201,0.201,0,26.906,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.39337936,0.15073109,114.943136380957,"35044",4957,70.2239257615493,9.72362315916885,"8600000US35044",35044,"ZCTA5 35044",99.3,0.7,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,25.779146,0.025779147,0.0989864,0.53062826,0,-1.5994875,0.5044332,0.16693419
"36860",2075,18153,12478,141,219,0.17349398,1,0,0.16626506,0.8298795,0.0019277108,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01011",1698,"matched (3)",698,"Alabama             ",1,"Montgomery             ",1,1,1,"matched (3)","Montgomery     ",1,3,4,0.75,0.25,0.625,0.375,0.25,0.75,"matched (3)",118753,233074,142111,257034,50.9507709997683,55.2887944785515,4.33802347878316,0,0,0,1,1,2.075,0,0,0,18.153,0.004,1.6000002e-05,0.003,0.001,3e-06,9e-06,1.0000001e-06,142111,257034,0.5528879,1,0,0.06892153,0.026757384,15.297734063082,"36860",1400,58.2142857142857,6.85714285714286,"8600000US36860",36860,"ZCTA5 36860",88.6,11.4,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,0,0,0.12387181,2.5176964,1,-6.9077554,0.41978848,0.16693419
"35618",2247,22218,13990,84,161,0.10903427,1,0,0.4072096,0.54339117,0.0066755675,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01079",1691,"matched (3)",691,"Alabama             ",1,"Huntsville             ",1,1,1,"matched (3)","Huntsville     ",1,3,4,1,0,0.875,0.125,0.25,0.75,"matched (3)",180245,322654,231342,370435,55.8632466977009,62.451442223332,6.58819552563109,0,0,0,1,1,2.247,0,0,0,22.218,0.004,1.6000002e-05,0.003,0.001,3e-06,9e-06,1.0000001e-06,231342,370435,0.6245144,1,0,0.06290275,0.06149619,52.3964338068788,"35618",1369,58.5829072315559,6.79327976625274,"8600000US35618",35618,"ZCTA5 35618",100,0,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",2,0,0,0.16485758,0,0,-6.9077554,0.46382725,0.16693419
"36105",14693,26682,12363,700,1084,0.121418364,0,1,0.13210373,0.8589124,0.002518206,2100,1250,850,1000,850,250,0,5,5,0.4,0.6,"matched (3)","01101",1698,"matched (3)",698,"Alabama             ",1,"Montgomery             ",1,1,1,"matched (3)","Montgomery     ",1,3,4,0.75,0.25,0.625,0.375,0.25,0.75,"matched (3)",118753,233074,142111,257034,50.9507709997683,55.2887944785515,4.33802347878316,0,0,0,1,1,14.693,2.1,1.25,0.85,26.682,0.004,1.6000002e-05,0.003,0.001,3e-06,9e-06,1.0000001e-06,142111,257034,0.5528879,1,0,0.6149946,0.14428706,228.168693973622,"36105",9118,66.9993419609563,14.06010089932,"8600000US36105",36105,"ZCTA5 36105",99.4,0.6,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,142.9252,0.1429252,0.017493637,0.47000363,0,0.7424134,0.4361384,0.16693419
"36524",1309,23380,13093,125,173,0.2276547,1,0,0.5966387,0.40336135,0.012223071,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01025",1686,"matched (3)",686,"Alabama             ",1,"Mobile                 ",1,1,1,"matched (3)","Mobile         ",2930,894,3824,0.682531380753138,0.317468619246862,0.438546025104602,0.561453974895398,0.766213389121339,0.233786610878661,"matched (3)",143949,240572,174390,273682,59.8361405317327,63.7199377379587,3.88379720622594,0,0,0,1,1,1.309,0,0,0,23.38,3.824,14.622975,0.894,2.93,2.61942,0.799236,8.584901,174390,273682,0.6371994,1,0,0.10526316,0.077164635,9.25517098905653,"36524",886,63.7697516930022,5.75620767494357,"8600000US36524",36524,"ZCTA5 36524",89.4,10.6,"matched (3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",2,0,0,0.20907716,2.451005,1,-6.9077554,0.48398122,0.16693419
"35118",3592,39193,16885,210,371,0.16174833,1,0,0.81486636,0.16146994,0.0141982185,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01073",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,3.592,0,0,0,39.193,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.32364005,0.5897419,89.3285864720808,"35118",2482,74.4157937147462,7.41337630942788,"8600000US35118",35118,"ZCTA5 35118",100,0,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,0,0,0.21486554,0,0,-6.9077554,0.53788376,0.16693419
"35058",9735,35696,17234,603,683,0.13210067,1,0,0.98222905,0.0008217771,0.026810478,1801,801,1000,0,1000,801,0,5,5,0.6,0.4,"matched (3)","01043",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,9.735,1.801,0.801,1,35.696,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.59906447,0.4702496,130.019847846181,"35058",6618,71.260199456029,12.2544575400423,"8600000US35058",35058,"ZCTA5 35058",99.4,0.6,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,185.00258,0.18500257,0.07928064,0.47000363,0,0.58889717,0.5655775,0.16693419
"35203",3677,7619,9302,165,232,0.10796845,0,1,0.19581181,0.79140604,0.0013598042,37854,8476,29378,4726,29128,3750,250,45,45,0.31111112,0.6888889,"matched (3)","01073",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,3.677,37.854,8.476,29.378,7.619,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.9108632,0.004121553,1745.61824105783,"35203",2611,53.3895059364228,4.59594025277671,"8600000US35203",35203,"ZCTA5 35203",97.1,2.9,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,10294.806,10.294806,0.20989856,1.3609766,1,3.633763,0.4134495,0.16693419
"35222",8681,34618,24507,485,803,0.14837,0,1,0.5493607,0.41354683,0.024881925,58652,5202,53450,3800,52200,1402,1250,74,74,0.17567568,0.8243243,"matched (3)","01073",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,8.681,58.652,5.202,53.45,34.618,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.9370645,0.42821628,2323.10721022888,"35222",6160,80.8279220779221,37.4188311688312,"8600000US35222",35222,"ZCTA5 35222",99.2,0.8,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,6756.3647,6.7563643,0.08890646,0.5877867,0,4.0716386,0.5485231,0.16693419
"36003",1773,29345,13506,82,140,0.1252115,1,0,0.41342357,0.5837563,0.0045121266,1501,1501,0,500,0,1001,0,3,3,1,0,"matched (3)","01001",1698,"matched (3)",698,"Alabama             ",1,"Montgomery             ",1,1,1,"matched (3)","Montgomery     ",1,3,4,0.75,0.25,0.625,0.375,0.25,0.75,"matched (3)",118753,233074,142111,257034,50.9507709997683,55.2887944785515,4.33802347878316,0,0,0,1,1,1.773,1.501,1.501,0,29.345,0.004,1.6000002e-05,0.003,0.001,3e-06,9e-06,1.0000001e-06,142111,257034,0.5528879,1,0,0.5835923,0.22563867,21.6252090896705,"36003",1045,65.2631578947368,9.1866028708134,"8600000US36003",36003,"ZCTA5 36003",99.7,0.3,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,846.5877,0.8465877,0.14497124,0.26236427,0,0.4067976,0.469295,0.16693419
"35172",2011,27477,14740,88,124,0.10542019,1,0,0.9806067,0.0029835904,0,250,250,0,0,0,250,0,1,1,1,0,"matched (3)","01009",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,2.011,0.25,0.25,0,27.477,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.41307122,0.16793694,81.6876200012357,"35172",1399,65.7612580414582,7.57684060042888,"8600000US35172",35172,"ZCTA5 35172",100,0,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,124.31627,0.12431626,0.38378766,0,0,-1.3823023,0.54207826,0.16693419
"35130",4002,30951,15990,301,350,0.16266866,1,0,0.88705647,0.09395302,0.004997501,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01073",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,4.002,0,0,0,30.951,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.19636257,0.28615355,58.371328130221,"35130",2893,64.1202903560318,5.97995160732803,"8600000US35130",35130,"ZCTA5 35130",100,0,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,0,0,0.19285282,0,0,-6.9077554,0.5329171,0.16693419
"35214",21634,34468,17859,1244,2044,0.151983,0,1,0.3324397,0.6595174,0.008690025,1500,250,1250,0,1250,250,0,6,6,0.16666667,0.8333333,"matched (3)","01073",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,21.634,1.5,0.25,1.25,34.468,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.57799876,0.4228517,837.696257673762,"35214",14379,77.9470060504903,17.0109187008832,"8600000US35214",35214,"ZCTA5 35214",99.1,0.9,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,69.335304,0.069335304,0.035675187,0.64185387,0,0.40613157,0.47889444,0.16693419
"36779",590,34130,13711,44,68,0.18983051,1,0,0.4338983,0.5508475,0.008474576,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01105",1698,"matched (3)",698,"Alabama             ",1,"Montgomery             ",1,1,1,"matched (3)","Montgomery     ",1,3,4,0.75,0.25,0.625,0.375,0.25,0.75,"matched (3)",118753,233074,142111,257034,50.9507709997683,55.2887944785515,4.33802347878316,0,0,0,1,1,0.59,0,0,0,34.13,0.004,1.6000002e-05,0.003,0.001,3e-06,9e-06,1.0000001e-06,142111,257034,0.5528879,1,0,0.008308528,0.41045436,5.24968261743471,"36779",430,66.7441860465116,9.06976744186047,NA,NA,NA,NA,NA,"master only (1)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,0,0,0.43565086,NA,1,-6.9077554,0.48011687,0.16693419
"35180",13130,40410,17455,642,870,0.11515613,1,0,0.9361767,0.04013709,0.0023610054,7630,7380,250,6900,250,480,0,5,5,0.8,0.2,"matched (3)","01009",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,13.13,7.63,7.38,0.25,40.41,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.7638612,0.62523305,135.420317569759,"35180",8842,74.9491065369826,10.2465505541733,"8600000US35180",35180,"ZCTA5 35180",97.8,2.2,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,581.11194,0.58111197,0.058781188,1.1631508,1,2.032219,0.5563754,0.16693419
"35405",30862,41244,20805,1260,1703,0.09600803,0,1,0.6169399,0.35717064,0.015099475,17477,12377,5100,5151,4800,7226,300,50,50,0.7,0.3,"matched (3)","01125",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,30.862,17.477,12.377,5.1,41.244,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.8486474,0.64934087,615.876331628959,"35405",18915,86.2807295796987,30.2881311128734,"8600000US35405",35405,"ZCTA5 35405",98.9,1.1,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,566.2951,0.56629515,0.025008004,0.74193734,0,2.8609428,0.5473584,0.16693419
"35578",5788,26385,13542,291,364,0.11316517,1,0,0.9904976,0.00138217,0.006392536,250,250,0,250,0,0,0,1,1,1,0,"matched (3)","01127",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,5.788,0.25,0.25,0,26.385,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.4209218,0.13601126,49.06333155814,"35578",3895,58.4852374839538,4.18485237483954,"8600000US35578",35578,"ZCTA5 35578",99.7,0.3,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,43.19281,0.04319281,0.13334434,0.26236427,0,-1.3823023,0.53795356,0.16693419
"35131",4012,31575,16380,193,324,0.12886341,1,0,0.9107677,0.08424726,0.000997009,0,0,0,0,0,0,0,0,0,0,0,"master only (1)","01115",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,4.012,0,0,0,31.575,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.24421838,0.31264925,46.7475693964479,"35131",2581,67.6869430453313,8.79504068190624,"8600000US35131",35131,"ZCTA5 35131",97.8,2.2,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,0,0,0.19237213,1.1631508,1,-6.9077554,0.5377731,0.16693419
"35954",12941,29941,16238,731,1235,0.15192026,0,1,0.88463026,0.08971486,0.01653659,250,250,0,250,0,0,0,1,1,1,0,"matched (3)","01049",1691,"matched (3)",691,"Alabama             ",1,"Huntsville             ",1,1,1,"matched (3)","Huntsville     ",1,3,4,1,0,0.875,0.125,0.25,0.75,"matched (3)",180245,322654,231342,370435,55.8632466977009,62.451442223332,6.58819552563109,0,0,0,1,1,12.941,0.25,0.25,0,29.941,0.004,1.6000002e-05,0.003,0.001,3e-06,9e-06,1.0000001e-06,231342,370435,0.6245144,1,0,0.41385627,0.2446109,125.306346363157,"35954",8594,68.9899930183849,7.30742378403537,"8600000US35954",35954,"ZCTA5 35954",99.2,0.8,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",2,19.318445,0.019318445,0.028624913,0.5877867,0,-1.3823023,0.5374593,0.16693419
"35016",15513,35748,18480,944,1411,0.15180816,1,0,0.977954,0.0032231032,0.005994972,3250,2750,500,2000,500,750,0,9,9,0.8888889,0.11111111,"matched (3)","01009",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,15.513,3.25,2.75,0.5,35.748,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.668444,0.47201598,203.03905593766,"35016",10656,76.0041291291291,16.6385135135135,"8600000US35016",35016,"ZCTA5 35016",98.3,1.7,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,209.50171,0.20950171,0.04975163,0.9932518,0,1.1789626,0.56596947,0.16693419
"36206",11757,36167,18568,600,940,0.1309858,0,1,0.8180658,0.13770519,0.02993961,1500,1500,0,1500,0,0,0,2,2,1,0,"matched (3)","01015",1630,"matched (3)",630,"Alabama             ",1,"Birmingham             ",1,1,1,"matched (3)","Birmingham     ",2,3,5,1,0,0.6,0.4,0.4,0.6,"matched (3)",390174,687706,490816,771797,56.73558177477,63.5939243091124,6.85834253434234,0,0,0,1,1,11.757,1.5,1.5,0,36.167,0.005,2.5e-05,0.003,0.002,6e-06,9e-06,4.0000004e-06,490816,771797,0.63593924,1,0,0.5802558,0.48981062,735.145916761988,"36206",7685,79.8048145738451,14.8080676642811,"8600000US36206",36206,"ZCTA5 36206",97.5,2.5,"matched (3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alabama",1,127.583565,0.12758356,0.06564574,1.2527629,1,0.40613157,0.55357915,0.16693419
